============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  K(15.2 GeV) ==> Podk³adka+Tarcza(  23 um) ================
 Ion  Atom   Energy        Depth       Lateral-Position        Atom Direction      
 Numb Numb    (eV)          X(A)        Y(A)       Z(A)      Cos(X)  Cos(Y) Cos(Z) 
T 5569 19 .1519071E+11   2300014E-01 -.4210E+00 -.2906E+01   .9999999  .0000049  .0000562
T 5570 19 .1518922E+11   2300001E-01  .5269E+01 -.2694E+01   .9999999  .0000210  .0000197
T 5571 19 .1518960E+11   2300003E-01  .1335E+02  .1223E+01   .9999999  .0002241 -.0000532
T 5572 19 .1519001E+11   2300021E-01  .1796E+02 -.1451E+02   .9999999  .0001232 -.0002215
T 5573 19 .1519166E+11   2300003E-01  .4617E+01  .7009E+01   .9999999  .0000859 -.0000187
T 5574 19 .1519065E+11   2300000E-01  .4835E+00  .7348E+01   .9999999  .0000171  .0001591
T 5575 19 .1519058E+11   2300011E-01  .1019E+02  .4767E+01   .9999999  .0002060  .0001195
T 5576 19 .1518985E+11   2300017E-01  .2650E+00 -.1595E+00   .9999999  .0000078 -.0001139
T 5577 19 .1518949E+11   2300005E-01  .3121E+01  .4344E+01   .9999999  .0000161 -.0000712
T 5578 19 .1519032E+11   2300023E-01  .1801E+01  .7393E+02   .9999999 -.0000513  .0004368
T 5579 19 .1518950E+11   2300015E-01  .1290E+02 -.1746E+02   .9999999  .0000836 -.0002511
T 5580 19 .1519126E+11   2300018E-01 -.8279E+01  .1297E+02   .9999999 -.0001230  .0001137
T 5581 19 .1519005E+11   2300010E-01 -.6552E+01 -.1180E+02   .9999999  .0000682 -.0000854
T 5582 19 .1518988E+11   2300002E-01 -.5001E+01  .4259E+00   .9999999 -.0000845 -.0000055
T 5583 19 .1519019E+11   2300012E-01  .3231E+02  .1404E+02   .9999999  .0004476  .0001168
T 5584 19 .1518957E+11   2300016E-01 -.9980E+01 -.4003E+01   .9999999  .0000087 -.0002262
T 5585 19 .1518954E+11   2300005E-01  .2176E+02  .7312E+00   .9999999  .0003440 -.0000857
T 5586 19 .1519113E+11   2300011E-01  .1157E+01  .1089E+02   .9999999 -.0000288  .0000702
T 5587 19 .1519148E+11   2300001E-01  .1274E+02  .1444E+02   .9999999  .0000578  .0002130
T 5588 19 .1519151E+11   2300011E-01 -.8224E+01 -.2012E+01   .9999999 -.0002317  .0000210
T 5589 19 .1519085E+11   2300009E-01  .1577E+02 -.6663E+01   .9999999  .0000620 -.0000513
T 5590 19 .1519008E+11   2300001E-01 -.4337E+01  .9943E+01   .9999999 -.0000912  .0000917
T 5591 19 .1519068E+11   2300015E-01 -.9058E+01 -.8779E+01   .9999999  .0000895 -.0001779
T 5592 19 .1519005E+11   2300021E-01 -.2558E+02 -.7920E+01   .9999999 -.0004149  .0000039
T 5593 19 .1519060E+11   2300013E-01 -.1380E+01  .1355E+02   .9999999 -.0001588  .0000835
T 5594 19 .1518812E+11   2300020E-01 -.4717E+01 -.2188E+01   .9999999 -.0000307 -.0001119
T 5595 19 .1519055E+11   2300019E-01  .1250E+02  .4803E+01   .9999999  .0003312  .0000459
T 5596 19 .1518959E+11   2300015E-01 -.5673E+01  .1029E+02   .9999999 -.0000508  .0001141
T 5597 19 .1518871E+11   2300010E-01 -.6673E+01 -.2375E+02   .9999999 -.0000316 -.0001705
T 5598 19 .1519016E+11   2300015E-01 -.2627E+02  .4313E+02   .9999999 -.0003831  .0003056
T 5599 19 .1519107E+11   2300008E-01 -.1515E+02  .1027E+02   .9999999 -.0001903  .0000764
T 5600 19 .1518940E+11   2300020E-01 -.2540E+01 -.1092E+02   .9999999 -.0000813 -.0001217
T 5601 19 .1519036E+11   2300006E-01 -.1457E+02 -.8973E+01   .9999999 -.0003221 -.0000819
T 5602 19 .1519010E+11   2300001E-01 -.1911E+02 -.1880E+02   .9999999 -.0002219 -.0002124
T 5603 19 .1519101E+11   2300012E-01 -.1596E+01  .1304E+02   .9999999  .0000393  .0002881
T 5604 19 .1519064E+11   2300000E-01 -.1898E+02 -.1655E+02   .9999999 -.0002484 -.0001999
T 5605 19 .1519142E+11   2300000E-01  .2090E+02 -.1069E+02   .9999999  .0003099 -.0001035
T 5606 19 .1519091E+11   2300019E-01  .3640E+00 -.5989E+01   .9999999 -.0000776 -.0000647
T 5607 19 .1519103E+11   2300019E-01  .4970E+02 -.1215E+02   .9999998  .0006019 -.0001736
T 5608 19 .1519016E+11   2300012E-01  .6852E+01 -.9382E+01   .9999999  .0000271 -.0000696
T 5609 19 .1518881E+11   2300018E-01 -.1337E+02  .2965E+02   .9999998 -.0002877  .0005087
T 5610 19 .1518958E+11   2300011E-01  .1640E+02 -.1796E+01   .9999999  .0002139 -.0000309
T 5611 19 .1519031E+11   2300010E-01  .2225E+01  .6219E+01   .9999999  .0000822  .0000194
T 5612 19 .1518924E+11   2300012E-01 -.2045E+02 -.3547E+01   .9999999 -.0000938 -.0000013
T 5613 19 .1518970E+11   2300014E-01 -.1195E+02  .1464E+02   .9999999 -.0001381  .0002038
T 5614 19 .1518809E+11   2300021E-01 -.4973E+01  .5302E+01   .9999999  .0001585  .0000732
T 5615 19 .1519046E+11   2300013E-01  .7114E+01 -.1869E+00   .9999999  .0000464  .0001009
T 5616 19 .1518981E+11   2300014E-01 -.3629E+02 -.4145E+02   .9999997 -.0002921 -.0006523
T 5617 19 .1519070E+11   2300010E-01  .1012E+02  .3012E+01   .9999999  .0001528 -.0000820
T 5618 19 .1518969E+11   2300006E-01  .1790E+02 -.1108E+02   .9999999  .0003288 -.0000026
T 5619 19 .1518875E+11   2300016E-01  .4980E+01  .4929E+01   .9999993  .0008701  .0007456
T 5620 19 .1519045E+11   2300004E-01  .7392E+01 -.7869E+01   .9999999  .0001023 -.0001083
T 5621 19 .1518977E+11   2300001E-01  .1260E+02  .2693E+01   .9999999  .0001964  .0001038
T 5622 19 .1519073E+11   2300013E-01 -.2260E+02  .3154E+02   .9999998 -.0004010  .0004564
T 5623 19 .1518980E+11   2300016E-01 -.1098E+02 -.1840E+01   .9999999 -.0001452  .0000816
T 5624 19 .1519089E+11   2300016E-01 -.1593E+02 -.1623E+01   .9999999 -.0002380  .0000018
T 5625 19 .1519050E+11   2300023E-01 -.3739E+01  .5174E+01   .9999999 -.0000805  .0001128
T 5626 19 .1518942E+11   2300016E-01  .2205E+02  .1231E+02   .9999999  .0002153  .0002183
T 5627 19 .1519133E+11   2300020E-01 -.2660E+02  .9055E+01   .9999999 -.0002472  .0000969
T 5628 19 .1518914E+11   2300009E-01  .9972E+01 -.4667E+01   .9999999  .0001330  .0000529
T 5629 19 .1518963E+11   2300020E-01  .4342E+01 -.4097E+02   .9999999  .0000101 -.0002326
T 5630 19 .1518925E+11   2300014E-01  .3158E+01  .8329E+01   .9999999 -.0000418  .0000540
T 5631 19 .1519070E+11   2300013E-01 -.1199E+01  .9521E+00   .9999999  .0000125  .0002325
T 5632 19 .1518939E+11   2300002E-01  .6450E+01  .2575E+02   .9999999  .0000643  .0003136
T 5633 19 .1519057E+11   2300016E-01 -.1102E+02 -.1220E+02   .9999999 -.0000325 -.0001660
T 5634 19 .1519009E+11   2300020E-01 -.7757E+01 -.7732E+01   .9999999 -.0000451 -.0000766
T 5635 19 .1519095E+11   2300003E-01  .9472E+01  .3492E+01   .9999999  .0000330  .0000081
T 5636 19 .1518973E+11   2300019E-01 -.1129E+02  .1946E+02   .9999999 -.0001296  .0001953
T 5637 19 .1519016E+11   2300020E-01  .6705E+01  .2957E+01   .9999999  .0000088  .0000774
T 5638 19 .1518991E+11   2300018E-01  .3368E+02  .6312E+01   .9999997  .0007358  .0002651
T 5639 19 .1519003E+11   2300008E-01 -.2143E+02  .5688E+01   .9999999 -.0003511  .0001801
T 5640 19 .1519094E+11   2300020E-01 -.3280E+01  .1899E+02   .9999999 -.0000010  .0000833
T 5641 19 .1519030E+11   2300023E-01  .6012E+01  .4000E+01   .9999999 -.0000187  .0000688
T 5642 19 .1519028E+11   2300016E-01  .5434E+01  .4901E+01   .9999999  .0000907  .0000251
T 5643 19 .1518996E+11   2300008E-01 -.9583E+02  .4230E+02   .9999995 -.0009246  .0003353
T 5644 19 .1518961E+11   2300016E-01  .1285E+02  .1565E+02   .9999999  .0001967  .0001767
T 5645 19 .1518930E+11   2300008E-01  .8697E+01 -.1751E+00   .9999999  .0001053 -.0000674
T 5646 19 .1519061E+11   2300019E-01  .2312E+02 -.6554E+01   .9999999  .0002863 -.0000270
T 5647 19 .1519083E+11   2300000E-01 -.8586E+01 -.4113E+01   .9999999 -.0002318  .0000514
T 5648 19 .1519234E+11   2300023E-01 -.2441E+01 -.1107E+02   .9999999 -.0001406 -.0001864
T 5649 19 .1519194E+11   2300001E-01 -.6349E+01  .1986E+02   .9999999 -.0001587  .0003396
T 5650 19 .1519024E+11   2300019E-01  .1405E+02 -.2952E+01   .9999999  .0000147 -.0000169
T 5651 19 .1519114E+11   2300022E-01 -.1315E+01  .1070E+02   .9999999 -.0000892  .0001125
T 5652 19 .1518982E+11   2300012E-01  .6576E+01 -.4977E+01   .9999999  .0000699 -.0000421
T 5653 19 .1519060E+11   2300002E-01  .1088E+02  .9816E+01   .9999999  .0002075 -.0000100
T 5654 19 .1518933E+11   2300014E-01 -.2024E+02  .3842E+01   .9999998 -.0006214 -.0000509
T 5655 19 .1518981E+11   2300014E-01 -.6756E+01 -.5297E+01   .9999999  .0000389 -.0001718
T 5656 19 .1519028E+11   2300007E-01 -.1390E+02 -.7510E+01   .9999999 -.0002537 -.0000803
T 5657 19 .1518987E+11   2300017E-01 -.6232E+01 -.2512E+02   .9999999 -.0001873 -.0002506
T 5658 19 .1518970E+11   2300008E-01  .9686E+01 -.1690E+02   .9999999  .0001800 -.0001320
T 5659 19 .1519009E+11   2300016E-01 -.3509E+01  .4231E+01   .9999999 -.0000397  .0001245
T 5660 19 .1519021E+11   2300022E-01 -.4168E+02 -.9302E+01   .9999999 -.0003910 -.0002017
T 5661 19 .1518989E+11   2300003E-01  .5933E+01 -.4246E+01   .9999999  .0001417 -.0000711
T 5662 19 .1518884E+11   2300008E-01 -.2697E+01  .1026E+02   .9999999  .0000181  .0002361
T 5663 19 .1519070E+11   2300009E-01 -.4789E+00 -.7142E+01   .9999999  .0001698 -.0001303
T 5664 19 .1518913E+11   2300018E-01  .1292E+02  .1093E+01   .9999999  .0001872  .0000468
T 5665 19 .1519074E+11   2300022E-01 -.1576E+02  .2210E+02   .9999999  .0000082  .0004666
T 5666 19 .1518921E+11   2300003E-01 -.1063E+01  .5651E+01   .9999999 -.0000813  .0000773
T 5667 19 .1518971E+11   2300010E-01 -.5316E+01 -.7831E+01   .9999999 -.0000044 -.0000408
T 5668 19 .1518918E+11   2300018E-01 -.1150E+02  .2798E+01   .9999999 -.0000255  .0001938
T 5669 19 .1519115E+11   2300013E-01 -.1168E+02 -.8592E+01   .9999999 -.0000680 -.0001351
T 5670 19 .1518984E+11   2300014E-01  .1892E+02 -.1539E+02   .9999999  .0001987 -.0002314
T 5671 19 .1518725E+11   2300007E-01  .3106E+01  .7316E+01   .9999999  .0000847  .0001806
T 5672 19 .1518957E+11   2300019E-01  .5762E+01 -.7871E+01   .9999999  .0000097 -.0001879
T 5673 19 .1519058E+11   2300001E-01 -.1828E+02 -.8146E+00   .9999998 -.0006659  .0002176
T 5674 19 .1519000E+11   2300011E-01  .5435E+01 -.7528E+00   .9999999  .0000568  .0000802
T 5675 19 .1519061E+11   2300001E-01 -.7007E+00 -.1089E+02   .9999999 -.0001176 -.0000824
T 5676 19 .1519130E+11   2300013E-01 -.1647E+02  .3796E+01   .9999999 -.0001816  .0001339
T 5677 19 .1518946E+11   2300021E-01 -.1589E+01  .3490E+01   .9999999  .0000333  .0000024
T 5678 19 .1519056E+11   2300006E-01  .3888E+01 -.1851E+02   .9999999 -.0000155 -.0002853
T 5679 19 .1519033E+11   2300006E-01  .9194E+01 -.5464E+00   .9999999  .0001469  .0000923
T 5680 19 .1519081E+11   2300016E-01  .1297E+02  .1496E+02   .9999999 -.0001502  .0001960
T 5681 19 .1518970E+11   2300009E-01  .2358E+01  .2311E+01   .9999999  .0000727  .0000847
T 5682 19 .1518958E+11   2300019E-01 -.1201E+02  .1033E+02   .9999999 -.0000924  .0000862
T 5683 19 .1518899E+11   2300011E-01 -.3158E+01 -.1031E+02   .9999999  .0000057 -.0003681
T 5684 19 .1519086E+11   2300008E-01  .1069E+02  .1171E+01   .9999999  .0001067 -.0000264
T 5685 19 .1519053E+11   2300001E-01  .4801E+01 -.1066E+02   .9999999  .0001147 -.0001894
T 5686 19 .1518915E+11   2300020E-01  .1507E+02 -.2607E+01   .9999999  .0001292 -.0000883
T 5687 19 .1518986E+11   2300005E-01  .6915E+00 -.9312E+01   .9999999  .0000928 -.0001134
T 5688 19 .1518792E+11   2300011E-01 -.1851E+02 -.1228E+02   .9999999 -.0000971 -.0000523
T 5689 19 .1519164E+11   2300010E-01 -.8209E+01 -.9122E+00   .9999999 -.0001618  .0000079
T 5690 19 .1518850E+11   2300012E-01 -.1345E+02  .8507E+00   .9999999 -.0001619 -.0001119
T 5691 19 .1519023E+11   2300015E-01 -.1165E+02 -.1717E+01   .9999999 -.0001841 -.0000199
T 5692 19 .1518868E+11   2300018E-01  .1392E+02 -.1220E+02   .9999999  .0001911 -.0001307
T 5693 19 .1519057E+11   2300016E-01 -.1034E+02  .9601E+01   .9999999 -.0001609  .0001775
T 5694 19 .1519087E+11   2300010E-01  .4894E+01 -.1069E+02   .9999999 -.0000625 -.0000509
T 5695 19 .1519012E+11   2300010E-01 -.2138E+01  .7240E+00   .9999999 -.0001010  .0000290
T 5696 19 .1518871E+11   2300009E-01  .8667E+01  .1453E+02   .9999999  .0000168  .0001451
T 5697 19 .1518908E+11   2300013E-01  .3411E+01  .4991E+01   .9999999  .0001006  .0000591
T 5698 19 .1519088E+11   2300010E-01 -.7800E+01  .1317E+02   .9999999 -.0001116  .0001462
T 5699 19 .1519027E+11   2300017E-01 -.1614E+02 -.7717E+01   .9999999 -.0003030 -.0001375
T 5700 19 .1518973E+11   2300020E-01 -.3238E+00 -.7065E+01   .9999999 -.0000744 -.0000744
T 5701 19 .1519008E+11   2300008E-01 -.5708E+01  .8260E+01   .9999999 -.0001327  .0000393
T 5702 19 .1519030E+11   2300015E-01  .1168E+02  .5160E+01   .9999999  .0001492  .0000670
T 5703 19 .1518898E+11   2300016E-01  .1205E+02 -.4930E+01   .9999999  .0001277  .0000184
T 5704 19 .1519128E+11   2300011E-01  .8794E+01  .1730E+02   .9999999  .0000267  .0000744
T 5705 19 .1519030E+11   2300016E-01 -.4030E+01 -.1466E+02   .9999999 -.0000272 -.0002662
T 5706 19 .1519151E+11   2300016E-01  .4795E+01 -.3413E+01   .9999999  .0000584  .0000666
T 5707 19 .1519035E+11   2300010E-01  .2265E+02  .2916E+01   .9999999  .0002455  .0000976
T 5708 19 .1519009E+11   2300019E-01  .3467E+02  .2375E+02   .9999998  .0002635  .0005358
T 5709 19 .1518902E+11   2300017E-01  .4406E+01 -.8271E+01   .9999999  .0000754 -.0000811
T 5710 19 .1519222E+11   2300001E-01  .3312E+00  .3610E+01   .9999999  .0000731  .0000243
T 5711 19 .1519118E+11   2300016E-01 -.1995E+02  .2188E+02   .9999999 -.0002643  .0002507
T 5712 19 .1519029E+11   2300007E-01  .1699E+02 -.2231E+02   .9999999  .0000530 -.0002950
T 5713 19 .1518855E+11   2300004E-01 -.5593E+01 -.4147E+01   .9999999 -.0002177 -.0000397
T 5714 19 .1518959E+11   2300011E-01  .1197E+02 -.6584E+01   .9999999  .0001924 -.0000018
T 5715 19 .1519093E+11   2300001E-01 -.2436E+01  .6391E+01   .9999999 -.0000402  .0000593
T 5716 19 .1519104E+11   2300007E-01 -.7029E+01 -.1803E+02   .9999999 -.0001252 -.0002287
T 5717 19 .1518935E+11   2300020E-01 -.3234E+02 -.4713E+01   .9999999 -.0003149  .0000362
T 5718 19 .1518869E+11   2300016E-01  .3988E+01 -.5887E+01   .9999999  .0000262 -.0001386
T 5719 19 .1518974E+11   2300007E-01  .5087E+01 -.2092E+01   .9999999  .0000239  .0000190
T 5720 19 .1518902E+11   2300010E-01 -.1763E-01 -.2454E+01   .9999999  .0000409  .0000271
T 5721 19 .1518976E+11   2300013E-01  .4714E+01 -.5332E+01   .9999999  .0001265  .0000375
T 5722 19 .1519077E+11   2300009E-01  .8605E+01 -.8189E+01   .9999999  .0000495 -.0000555
T 5723 19 .1519012E+11   2300017E-01  .2094E+02 -.3383E+02   .9999999  .0001914 -.0003821
T 5724 19 .1518935E+11   2300020E-01 -.3154E+02  .2817E+01   .9999999 -.0002168 -.0000098
T 5725 19 .1518900E+11   2300019E-01  .2769E+01  .3413E+01   .9999999  .0000135  .0000192
T 5726 19 .1518986E+11   2300015E-01  .1159E+02  .6560E+01   .9999999  .0001952  .0001177
T 5727 19 .1518947E+11   2300019E-01 -.1617E+01 -.6449E+01   .9999999 -.0000727 -.0000295
T 5728 19 .1519043E+11   2300004E-01 -.3310E+01 -.3115E+01   .9999999  .0000614 -.0000107
T 5729 19 .1518957E+11   2300014E-01  .1480E+02  .5523E+01   .9999999  .0003300 -.0000469
T 5730 19 .1518969E+11   2300017E-01 -.7189E+01 -.1945E+01   .9999999 -.0000067 -.0001654
T 5731 19 .1518961E+11   2300007E-01  .2098E+02 -.8569E+02   .9999996  .0005663 -.0006483
T 5732 19 .1519092E+11   2300019E-01  .1056E+02 -.1446E+02   .9999999  .0000262 -.0000854
T 5733 19 .1519013E+11   2300015E-01  .7064E+01  .6978E+01   .9999999  .0000183  .0000170
T 5734 19 .1518861E+11   2300003E-01 -.1118E+02 -.5297E+01   .9999999 -.0001897 -.0000561
T 5735 19 .1519021E+11   2300008E-01  .4101E+01  .1087E+02   .9999999  .0000496  .0000480
T 5736 19 .1518848E+11   2300002E-01 -.1860E+02  .1218E+01   .9999999 -.0001567  .0001201
T 5737 19 .1518991E+11   2300020E-01 -.8234E+01 -.2856E+02   .9999999 -.0000880 -.0002688
T 5738 19 .1518944E+11   2300019E-01  .2177E+02 -.3372E+01   .9999999  .0001972 -.0001657
T 5739 19 .1518891E+11   2300011E-01  .1030E+01  .6257E+01   .9999999 -.0000650  .0000721
T 5740 19 .1519099E+11   2300003E-01  .2299E+00  .3589E+02   .9999999 -.0000269  .0003196
T 5741 19 .1519073E+11   2300020E-01  .3400E+02 -.8196E+01   .9999999  .0004636  .0000225
T 5742 19 .1519130E+11   2300012E-01  .7816E+01  .1457E+02   .9999999  .0000891  .0001263
T 5743 19 .1518859E+11   2300018E-01  .3778E+01 -.1821E+01   .9999999 -.0000385 -.0000063
T 5744 19 .1518936E+11   2300007E-01 -.9238E+01 -.6785E+01   .9999999 -.0001583 -.0000957
T 5745 19 .1518815E+11   2300022E-01 -.1085E+02  .8383E+01   .9999999  .0000194  .0001527
T 5746 19 .1519116E+11   2300001E-01  .3012E+01  .2204E+02   .9999999  .0001287  .0000836
T 5747 19 .1519023E+11   2300007E-01 -.1521E+02 -.5985E+01   .9999999 -.0002358  .0000543
T 5748 19 .1519054E+11   2300011E-01  .7146E+01  .1134E+02   .9999999  .0000582  .0003149
T 5749 19 .1518946E+11   2300008E-01  .3418E+01 -.2071E+02   .9999999 -.0000451 -.0001673
T 5750 19 .1518987E+11   2300002E-01  .7399E+01 -.1217E+01   .9999999  .0001166 -.0000111
T 5751 19 .1519044E+11   2300013E-01 -.6526E+01 -.4803E+01   .9999999 -.0000836 -.0000227
T 5752 19 .1519165E+11   2300008E-01  .1334E+02  .1910E+02   .9999999  .0001534  .0002045
T 5753 19 .1519115E+11   2300013E-01  .2836E+01 -.1937E+01   .9999999 -.0001130 -.0001604
T 5754 19 .1519060E+11   2300007E-01 -.1430E+02  .5923E+01   .9999999 -.0000901  .0001656
T 5755 19 .1519226E+11   2300015E-01 -.3775E+00 -.7165E+01   .9999999  .0000501  .0000579
T 5756 19 .1518932E+11   2300008E-01  .3412E+01  .1752E+02   .9999999  .0002115  .0002801
T 5757 19 .1519017E+11   2300018E-01 -.7106E+01  .9967E+01   .9999999 -.0000962  .0000389
T 5758 19 .1518937E+11   2300021E-01 -.1861E+02 -.1026E+02   .9999999 -.0001551 -.0001417
T 5759 19 .1518966E+11   2300015E-01 -.4567E+01  .2523E+02   .9999999 -.0000773  .0002865
T 5760 19 .1519089E+11   2300008E-01 -.3576E+01 -.1235E+02   .9999999 -.0000877 -.0001840
T 5761 19 .1519002E+11   2300007E-01 -.4624E+01  .4084E+01   .9999999 -.0000854  .0001370
T 5762 19 .1518983E+11   2300001E-01 -.2278E+01 -.7782E+01   .9999999 -.0002071 -.0000966
T 5763 19 .1519147E+11   2300004E-01  .4235E+01  .1867E+02   .9999999 -.0000035  .0003725
T 5764 19 .1519013E+11   2300004E-01  .1156E+02  .5817E+01   .9999999 -.0000272  .0001148
T 5765 19 .1518997E+11   2300016E-01  .1054E+01  .1771E+01   .9999999  .0001742 -.0000034
T 5766 19 .1519009E+11   2300013E-01 -.3714E+01  .1025E+02   .9999999  .0002511  .0000826
T 5767 19 .1519062E+11   2300012E-01 -.4838E+01  .6704E+00   .9999999 -.0000871  .0000097
T 5768 19 .1518842E+11   2300005E-01  .6276E+01  .1263E+02   .9999999  .0001027  .0001246
T 5769 19 .1518918E+11   2300011E-01  .1232E+01 -.1423E+02   .9999999  .0000165 -.0002179
T 5770 19 .1519074E+11   2300017E-01 -.1904E+02 -.1789E+02   .9999999 -.0003154 -.0002564
T 5771 19 .1518951E+11   2300017E-01  .5154E+00 -.5848E+01   .9999999 -.0001364 -.0001108
T 5772 19 .1518909E+11   2300017E-01 -.1932E+01  .5900E+01   .9999999 -.0000349  .0000340
T 5773 19 .1519093E+11   2300019E-01  .9410E+01  .3796E+01   .9999999  .0001200  .0001429
T 5774 19 .1519040E+11   2300014E-01  .6119E+01  .4892E+01   .9999999 -.0000097  .0000808
T 5775 19 .1518833E+11   2300003E-01 -.6469E+01 -.7728E+00   .9999999 -.0000918  .0000200
T 5776 19 .1519128E+11   2300017E-01 -.2113E+02 -.1773E+02   .9999999 -.0003108 -.0003319
T 5777 19 .1518943E+11   2300011E-01  .1046E+02  .3519E+01   .9999999  .0002566  .0002841
T 5778 19 .1518937E+11   2300019E-01  .1116E+02  .1759E+01   .9999999  .0001193  .0000429
T 5779 19 .1518947E+11   2300004E-01  .2115E+02  .3964E+01   .9999999  .0004448  .0001544
T 5780 19 .1518964E+11   2300022E-01  .9974E+01 -.4252E+01   .9999999 -.0000218 -.0000312
T 5781 19 .1519016E+11   2300007E-01 -.3828E+01  .7976E+01   .9999999 -.0000821  .0001812
T 5782 19 .1519099E+11   2300011E-01  .1249E+02 -.5933E+01   .9999999  .0000629 -.0001857
T 5783 19 .1518908E+11   2300011E-01 -.1586E+02  .3908E+02   .9999998 -.0003603  .0005083
T 5784 19 .1519086E+11   2300001E-01 -.1104E+02 -.3317E+01   .9999999 -.0001337 -.0000082
T 5785 19 .1519086E+11   2300006E-01  .1076E+01 -.5582E+01   .9999999  .0001107 -.0001421
T 5786 19 .1519012E+11   2300020E-01  .1664E+01 -.4057E+01   .9999999  .0001548 -.0001767
T 5787 19 .1519120E+11   2300009E-01 -.8431E-01  .9750E+01   .9999999 -.0000532  .0001887
T 5788 19 .1519032E+11   2300004E-01  .2483E+01  .3293E+01   .9999999  .0000935 -.0000031
T 5789 19 .1519006E+11   2300020E-01  .1871E+02  .1291E+02   .9999999  .0002169  .0000381
T 5790 19 .1518977E+11   2300010E-01 -.9167E+01 -.1028E+02   .9999999 -.0000359 -.0001315
T 5791 19 .1519102E+11   2300015E-01  .1420E+02 -.1213E+02   .9999999  .0001294 -.0003030
T 5792 19 .1518949E+11   2300020E-01  .2533E+01  .1403E+01   .9999999 -.0000415  .0000706
T 5793 19 .1518957E+11   2300019E-01 -.9264E+01 -.2114E+02   .9999999 -.0000607 -.0001678
T 5794 19 .1519096E+11   2300021E-01 -.1491E+02 -.3917E+01   .9999999 -.0000025  .0000053
T 5795 19 .1519097E+11   2300016E-01 -.1716E+00  .2090E+01   .9999999 -.0000856  .0001044
T 5796 19 .1518948E+11   2300018E-01  .1203E+02  .2201E+01   .9999999  .0001199 -.0000276
T 5797 19 .1518942E+11   2300020E-01  .1722E+02  .1409E+02   .9999999  .0002868  .0002869
T 5798 19 .1518923E+11   2300006E-01 -.1699E+02 -.6386E+01   .9999999 -.0002292 -.0001186
T 5799 19 .1518987E+11   2300007E-01 -.1916E+02 -.2260E+02   .9999999 -.0000888 -.0000496
T 5800 19 .1518938E+11   2300007E-01 -.6433E+01 -.1664E+02   .9999999  .0000379 -.0001193
T 5801 19 .1518950E+11   2300011E-01 -.2111E+01  .1047E+01   .9999999 -.0000348 -.0000616
T 5802 19 .1518946E+11   2300018E-01 -.1309E+02 -.1754E+02   .9999999 -.0001913 -.0002452
T 5803 19 .1518850E+11   2300001E-01 -.4655E+01  .1091E+02   .9999999 -.0000465  .0000858
T 5804 19 .1519144E+11   2300020E-01 -.1025E+02  .3448E+02   .9999999 -.0001724  .0005044
T 5805 19 .1519020E+11   2300012E-01  .2293E+01  .1403E+02   .9999999 -.0000180  .0002083
T 5806 19 .1518986E+11   2300011E-01 -.4240E+01 -.9805E+01   .9999999  .0000469 -.0000738
T 5807 19 .1518953E+11   2300000E-01 -.7948E+01 -.1552E+02   .9999999 -.0000594 -.0000872
T 5808 19 .1519044E+11   2300002E-01  .1808E+02 -.1396E+02   .9999999  .0001865 -.0001026
T 5809 19 .1519012E+11   2300002E-01  .1119E+02 -.8274E+01   .9999999  .0001954 -.0001778
T 5810 19 .1519094E+11   2300020E-01  .4609E+01  .1226E+02   .9999999  .0000342  .0002776
T 5811 19 .1519060E+11   2300008E-01 -.9700E+01  .8173E+01   .9999999 -.0001316 -.0000548
T 5812 19 .1519028E+11   2300010E-01  .2635E+02 -.9641E+01   .9999999  .0002065 -.0000065
