============================== SRIM-2013.00 ==============================
==============================================================================
=================  TRANSMIT.txt : File of Transmitted Ions  ==================
=  This file tabulates the kinetics of ions or atoms leaving the target.     =
=  Column #1: S= Sputtered Atom, B= Backscattered Ion, T= Transmitted Ion.   =
=  Col.#2: Ion Number, Col.#3: Z of atom leaving, Col.#4: Atom energy (eV).  =
=  Col.#5-7: Last location:  X= Depth into target, Y,Z= Transverse axes.     =
=  Col.#8-10: Cosines of final trajectory.                                   =
= *** This data file is in the same format as TRIM.DAT (see manual for uses).=
====== TRIM Calc.=  K(15.2 GeV) ==> Podk³adka+Tarcza(  34 um) ================
T 8315 19 .1518185E+11   3400017E-01 -.1368E+02 -.4036E+02   .9999999 -.0000810 -.0001637
T 8316 19 .1518347E+11   3400005E-01 -.2289E+02 -.1614E+02   .9999999 -.0002651 -.0002274
T 8317 19 .1518243E+11   3400020E-01  .4060E+02  .2139E+02   .9999999  .0003950  .0002529
T 8318 19 .1518321E+11   3400001E-01  .6299E+02 -.1376E+02   .9999999  .0004730 -.0000377
T 8319 19 .1518218E+11   3400015E-01 -.4809E+02 -.3841E+02   .9999999 -.0004012 -.0001977
T 8320 19 .1518275E+11   3400022E-01 -.4267E+02  .1490E+02   .9999999 -.0004379  .0002901
T 8321 19 .1518340E+11   3400011E-01  .4280E+02 -.2643E+02   .9999998  .0005282 -.0003101
T 8322 19 .1518429E+11   3400015E-01 -.1688E+02  .1312E+02   .9999999 -.0000275 -.0000161
T 8323 19 .1518275E+11   3400017E-01 -.1188E+03 -.1313E+03   .9999993 -.0009124 -.0007194
T 8324 19 .1518364E+11   3400022E-01 -.3091E+02 -.3342E+02   .9999999 -.0001247 -.0002040
T 8325 19 .1518162E+11   3400010E-01 -.2097E+02 -.9486E+00   .9999999  .0000555 -.0000690
T 8326 19 .1518199E+11   3400011E-01  .1563E+02 -.2158E+02   .9999999  .0001208 -.0000996
T 8327 19 .1518448E+11   3400008E-01  .3968E+02  .1812E+01   .9999999  .0001551 -.0000463
T 8328 19 .1517917E+11   3400009E-01 -.2688E+02  .6162E+01   .9999999 -.0001679 -.0001150
T 8329 19 .1518324E+11   3400015E-01 -.4672E+02 -.1903E+02   .9999999 -.0002328 -.0001158
T 8330 19 .1518346E+11   3400021E-01  .2371E+02 -.1513E+02   .9999999  .0000415 -.0002071
T 8331 19 .1518496E+11   3400006E-01 -.2733E+01 -.1661E+02   .9999998  .0005780 -.0002410
T 8332 19 .1518217E+11   3400016E-01  .4575E+01  .3864E+02   .9999999  .0000099  .0003437
T 8333 19 .1518250E+11   3400009E-01 -.4032E+02 -.3316E+02   .9999999 -.0003217 -.0001326
T 8334 19 .1518315E+11   3400003E-01  .3207E+02  .1906E+02   .9999999  .0002465  .0001969
T 8335 19 .1518296E+11   3400013E-01  .1265E+02 -.1052E+02   .9999999  .0001225 -.0002127
T 8336 19 .1518262E+11   3400012E-01 -.2062E+02  .1316E+02   .9999999 -.0000230  .0001413
T 8337 19 .1518406E+11   3400004E-01  .6614E+01  .1608E+02   .9999999  .0002112  .0001041
T 8338 19 .1518357E+11   3400001E-01 -.1139E+02  .1481E+02   .9999999  .0000203  .0003444
T 8339 19 .1518380E+11   3400022E-01 -.2109E+02 -.3472E+01   .9999999 -.0003021 -.0001786
T 8340 19 .1518408E+11   3400017E-01  .1977E+02 -.4333E+02   .9999999  .0001882 -.0003165
T 8341 19 .1518298E+11   3400004E-01 -.2527E+02 -.2638E+02   .9999999 -.0002173 -.0002578
T 8342 19 .1518192E+11   3400009E-01  .1215E+02 -.1118E+02   .9999999 -.0000473 -.0000227
T 8343 19 .1518322E+11   3400013E-01  .2021E+02 -.3117E+02   .9999999  .0001478 -.0002615
T 8344 19 .1518408E+11   3400002E-01 -.3705E+02  .1111E+02   .9999999 -.0003810 -.0000064
T 8345 19 .1518277E+11   3400008E-01 -.3634E+02 -.1344E+02   .9999999 -.0002616 -.0002116
T 8346 19 .1518105E+11   3400004E-01  .2609E+02 -.3708E+02   .9999999  .0001133 -.0004328
T 8347 19 .1518347E+11   3400017E-01  .8798E+01 -.6685E+02   .9999997 -.0000335 -.0008297
T 8348 19 .1518297E+11   3400000E-01 -.3473E+01 -.1515E+02   .9999999  .0001450 -.0001021
T 8349 19 .1518031E+11   3400014E-01  .2233E+02  .2029E+02   .9999999  .0001038  .0000843
T 8350 19 .1518315E+11   3400004E-01  .9876E+02 -.2090E+02   .9999997  .0007275 -.0001097
T 8351 19 .1518310E+11   3400004E-01  .3411E+02  .9156E-01   .9999999  .0002174 -.0005004
T 8352 19 .1518282E+11   3400002E-01 -.2787E+02 -.2780E+01   .9999999 -.0002866 -.0000026
T 8353 19 .1518204E+11   3400017E-01 -.1709E+02 -.1166E+02   .9999999 -.0002425 -.0000640
T 8354 19 .1518169E+11   3400015E-01  .3077E+01  .1004E+02   .9999999  .0000975  .0000779
T 8355 19 .1518353E+11   3400019E-01  .3085E+02  .5039E+02   .9999998  .0001372  .0005574
T 8356 19 .1518216E+11   3400019E-01  .1182E+03  .1040E+03   .9999997  .0006003  .0004709
T 8357 19 .1518329E+11   3400000E-01 -.5929E+02 -.2149E+02   .9999999 -.0003715 -.0002425
T 8358 19 .1518380E+11   3400009E-01 -.4676E+01  .1550E+02   .9999999 -.0001409  .0000779
T 8359 19 .1518517E+11   3400015E-01 -.1824E+01 -.1059E+02   .9999999  .0000750 -.0003962
T 8360 19 .1518207E+11   3400014E-01  .1760E+01 -.3208E+02   .9999999  .0001077 -.0002413
T 8361 19 .1518271E+11   3400010E-01 -.2715E+02  .3263E+02   .9999999  .0000000  .0001753
T 8362 19 .1518145E+11   3400012E-01  .2640E+02 -.1641E+02   .9999999  .0000201 -.0000807
T 8363 19 .1518141E+11   3400001E-01 -.1288E+02  .1854E+02   .9999999 -.0000758  .0001498
T 8364 19 .1518324E+11   3400021E-01  .5452E+02 -.2572E+02   .9999999  .0003343  .0000097
T 8365 19 .1518359E+11   3400019E-01  .5522E+01 -.1603E+02   .9999999  .0003054 -.0000671
T 8366 19 .1518023E+11   3400019E-01  .7695E+02  .1723E+02   .9999998  .0006481  .0000554
T 8367 19 .1518261E+11   3400023E-01  .2246E+02 -.4367E+01   .9999999  .0000582  .0000254
T 8368 19 .1518230E+11   3400018E-01 -.9402E+01 -.4750E+02   .9999999 -.0000411 -.0004424
T 8369 19 .1518459E+11   3400012E-01  .5506E+01 -.2878E+02   .9999999 -.0000153 -.0001846
T 8370 19 .1518418E+11   3400017E-01 -.2113E+02 -.1448E+02   .9999999 -.0002060 -.0000628
T 8371 19 .1518103E+11   3400010E-01 -.5098E+02  .5177E+01   .9999999 -.0004224 -.0000502
T 8372 19 .1518382E+11   3400003E-01 -.1864E+02 -.4169E+02   .9999999 -.0001379 -.0003243
T 8373 19 .1518186E+11   3400008E-01 -.2562E+02  .1861E+02   .9999999 -.0002001 -.0001276
T 8374 19 .1518209E+11   3400013E-01 -.1619E+02 -.1068E+02   .9999999 -.0002034 -.0001265
T 8375 19 .1518297E+11   3400006E-01  .3012E+01  .3031E+02   .9999999 -.0001877  .0001433
T 8376 19 .1518055E+11   3400014E-01  .4250E+00  .4918E+02   .9999998  .0002070  .0006076
T 8377 19 .1518215E+11   3400002E-01 -.8724E+01  .9020E+01   .9999999 -.0000736  .0002379
T 8378 19 .1518427E+11   3400020E-01 -.6200E+01 -.1923E+02   .9999999 -.0002332 -.0001340
T 8379 19 .1518300E+11   3400021E-01  .4767E+02  .2835E+02   .9999999  .0003298  .0002067
T 8380 19 .1518305E+11   3400000E-01 -.1814E+01  .3546E+02   .9999999  .0000148  .0003359
T 8381 19 .1518152E+11   3400012E-01 -.1063E+02 -.1392E+02   .9999999 -.0001169 -.0001695
T 8382 19 .1518254E+11   3400004E-01  .7225E+01 -.5665E+01   .9999999 -.0001579  .0001095
T 8383 19 .1518082E+11   3400004E-01  .4686E+02  .3510E+02   .9999999  .0003685 -.0001027
T 8384 19 .1518456E+11   3400012E-01 -.3779E+02 -.6124E+02   .9999999 -.0001690 -.0002942
T 8385 19 .1518486E+11   3400002E-01 -.1444E+01 -.1261E+02   .9999999 -.0000505 -.0002940
T 8386 19 .1518354E+11   3400013E-01 -.4360E+02 -.9511E+01   .9999999 -.0002572 -.0001668
T 8387 19 .1518347E+11   3400012E-01  .1136E+01 -.5770E+02   .9999999  .0000313 -.0002836
T 8388 19 .1518211E+11   3400014E-01  .1520E+02 -.7531E+02   .9999999  .0001335 -.0002465
T 8389 19 .1518390E+11   3400008E-01  .6258E+01  .3011E+02   .9999999  .0000446  .0000131
T 8390 19 .1518432E+11   3400013E-01  .7960E+02 -.2485E+02   .9999999  .0004522 -.0001832
T 8391 19 .1518244E+11   3400021E-01 -.2646E+02  .3927E+00   .9999999 -.0002115 -.0000142
T 8392 19 .1518108E+11   3400002E-01 -.3023E+02 -.3316E+02   .9999999 -.0000669 -.0003186
T 8393 19 .1518396E+11   3400012E-01 -.2731E+01 -.4013E+02   .9999999  .0000653 -.0003002
T 8394 19 .1518124E+11   3400022E-01 -.2389E+02  .1728E+02   .9999999 -.0002425  .0000486
T 8395 19 .1518255E+11   3400008E-01  .1591E+02  .4766E+02   .9999999  .0001012  .0002319
T 8396 19 .1518353E+11   3400012E-01 -.9453E+01  .2475E+02   .9999999 -.0000264  .0001801
T 8397 19 .1518358E+11   3400020E-01  .2681E+03 -.2172E+03   .9999979  .0014883 -.0014163
T 8398 19 .1518223E+11   3400009E-01 -.6297E+02  .1016E+02   .9999998 -.0006223  .0000784
T 8399 19 .1518253E+11   3400011E-01 -.1065E+03 -.2622E+02   .9999998 -.0005401 -.0001275
T 8400 19 .1518309E+11   3400003E-01  .4761E+02  .3075E+02   .9999999  .0001588  .0002774
T 8401 19 .1518261E+11   3400000E-01  .3958E+02  .2468E+02   .9999999  .0003929  .0002221
T 8402 19 .1518234E+11   3400011E-01  .2438E+02 -.1546E+01   .9999999  .0004021 -.0000501
T 8403 19 .1518249E+11   3400000E-01  .7028E+02 -.2351E+02   .9999999  .0004214 -.0000855
T 8404 19 .1518325E+11   3400017E-01  .4129E+01  .3680E+01   .9999999  .0000429  .0000013
T 8405 19 .1518430E+11   3400012E-01  .1002E+02  .7327E+01   .9999999  .0000701  .0000437
T 8406 19 .1518320E+11   3400022E-01  .1418E+01 -.2181E+01   .9999999  .0000654  .0001322
T 8407 19 .1518140E+11   3400007E-01  .3112E+02  .2731E+01   .9999999  .0001896  .0000375
T 8408 19 .1518239E+11   3400019E-01 -.1403E+02 -.1085E+02   .9999999 -.0000372 -.0000321
T 8409 19 .1518081E+11   3400011E-01  .6358E+01 -.1055E+02   .9999999 -.0000419  .0000751
T 8410 19 .1518113E+11   3400016E-01 -.5972E+01  .4383E+02   .9999999 -.0001867  .0002519
T 8411 19 .1518162E+11   3400013E-01  .3210E+02 -.3304E+01   .9999999  .0000018 -.0001061
T 8412 19 .1518240E+11   3400020E-01  .1822E+02  .4278E+02   .9999999  .0000991  .0004630
T 8413 19 .1518391E+11   3400020E-01 -.1935E+02  .1179E+02   .9999999  .0000430  .0001565
T 8414 19 .1518175E+11   3400005E-01 -.6345E+02 -.4363E+01   .9999999 -.0002623 -.0002166
T 8415 19 .1518240E+11   3400016E-01 -.3964E+00  .1004E+02   .9999999  .0000466  .0001718
T 8416 19 .1518250E+11   3400022E-01  .2976E+02  .5252E+01   .9999999  .0003230  .0000534
T 8417 19 .1518207E+11   3400001E-01 -.1047E+02 -.1711E+02   .9999999 -.0001347 -.0002793
T 8418 19 .1518171E+11   3400007E-01 -.1052E+02  .4356E+02   .9999999 -.0001255  .0002965
T 8419 19 .1518219E+11   3400018E-01 -.3832E+02  .2055E+02   .9999999 -.0002669  .0001676
T 8420 19 .1518175E+11   3400022E-01  .6705E+01 -.9982E+01   .9999999  .0000039 -.0001259
T 8421 19 .1518294E+11   3400021E-01  .4772E+01  .6798E+01   .9999999 -.0000540  .0002135
T 8422 19 .1518302E+11   3400015E-01  .3335E+01  .8549E+02   .9999999  .0001420  .0004549
T 8423 19 .1518259E+11   3400014E-01 -.8320E+02 -.2112E+02   .9999999 -.0002755  .0000839
T 8424 19 .1518286E+11   3400008E-01 -.3997E+02  .3852E+02   .9999998 -.0002484  .0005110
T 8425 19 .1518200E+11   3400012E-01 -.7702E+01  .1325E+02   .9999999 -.0001501  .0001587
T 8426 19 .1518135E+11   3400012E-01  .2014E+01 -.2372E+02   .9999999  .0001403 -.0001589
T 8427 19 .1518239E+11   3400008E-01 -.6158E+01 -.4241E+00   .9999999  .0000420 -.0001324
T 8428 19 .1518337E+11   3400006E-01  .2685E+02 -.3224E+01   .9999997  .0007059  .0002252
T 8429 19 .1518198E+11   3400016E-01 -.2607E+02  .6818E+01   .9999999 -.0002584  .0000659
T 8430 19 .1518158E+11   3400011E-01  .4116E+02 -.2640E+02   .9999999  .0002765 -.0001458
T 8431 19 .1518383E+11   3400021E-01 -.6435E+01 -.3056E+02   .9999999 -.0000350 -.0002971
T 8432 19 .1518265E+11   3400012E-01  .1117E+02 -.3515E+02   .9999999  .0002327 -.0003135
T 8433 19 .1518151E+11   3400020E-01  .9856E+02  .1503E+02   .9999998  .0006752  .0001433
T 8434 19 .1518139E+11   3400008E-01 -.4166E-02 -.2594E+02   .9999999 -.0000222 -.0001927
T 8435 19 .1518260E+11   3400014E-01  .3516E+02  .3451E+02   .9999999  .0001728  .0001182
T 8436 19 .1518065E+11   3400011E-01 -.6348E+02 -.1024E+02   .9999999 -.0003202 -.0000301
T 8437 19 .1518365E+11   3400010E-01  .1830E+02  .1255E+02   .9999999  .0000711  .0000553
T 8438 19 .1518385E+11   3400014E-01  .3551E+01  .6423E+02   .9999999 -.0000216  .0004673
T 8439 19 .1518258E+11   3400019E-01 -.4929E+02  .3584E+02   .9999998 -.0004443  .0003649
T 8440 19 .1518452E+11   3400003E-01 -.2211E+02  .3481E+02   .9999999 -.0002858  .0003029
T 8441 19 .1518214E+11   3400004E-01 -.1617E+01  .4118E+02   .9999999 -.0001661  .0001580
T 8442 19 .1518167E+11   3400017E-01 -.6525E+01  .2227E+02   .9999999 -.0000118  .0002591
T 8443 19 .1518031E+11   3400007E-01  .1340E+02 -.7558E+01   .9999999  .0002808 -.0002262
T 8444 19 .1518269E+11   3400004E-01 -.3068E+01 -.2030E+02   .9999999  .0001359 -.0001022
T 8445 19 .1518288E+11   3400004E-01  .1795E+01 -.1576E+02   .9999999  .0001231 -.0000844
T 8446 19 .1518192E+11   3400019E-01 -.7748E+01 -.4516E+02   .9999999 -.0000317 -.0004114
T 8447 19 .1518191E+11   3400018E-01 -.1111E+01 -.4945E+01   .9999999 -.0000837  .0000895
T 8448 19 .1518211E+11   3400021E-01  .9451E+02 -.1645E+01   .9999999  .0004581 -.0001023
T 8449 19 .1518257E+11   3400022E-01 -.1421E+02  .6753E+01   .9999999 -.0001106 -.0000899
T 8450 19 .1518390E+11   3400002E-01  .2857E+00 -.1529E+02   .9999999 -.0000462 -.0001802
T 8451 19 .1518366E+11   3400017E-01  .1770E+02 -.1120E+02   .9999999  .0000576 -.0001494
T 8452 19 .1518291E+11   3400004E-01 -.8137E+01 -.1170E+02   .9999999 -.0001248 -.0000986
T 8453 19 .1518322E+11   3400022E-01  .1465E+02  .2817E+02   .9999999  .0001461  .0002825
T 8454 19 .1518238E+11   3400001E-01  .1983E+02 -.2734E+02   .9999999  .0004638 -.0000058
T 8455 19 .1518208E+11   3400011E-01 -.1597E+02  .1145E+02   .9999999 -.0001269  .0000776
T 8456 19 .1518137E+11   3400008E-01 -.2427E+02  .3482E+02   .9999999 -.0001113  .0002302
T 8457 19 .1518230E+11   3400021E-01  .7605E+01 -.1675E+02   .9999999  .0000382 -.0000921
T 8458 19 .1518163E+11   3400000E-01 -.2702E+02  .1302E+02   .9999999 -.0002198 -.0001328
T 8459 19 .1518064E+11   3400010E-01 -.2037E+02 -.3143E+02   .9999999  .0000814 -.0001868
T 8460 19 .1518096E+11   3400007E-01 -.6312E+01  .4485E+01   .9999999  .0000776 -.0000833
T 8461 19 .1518011E+11   3400016E-01 -.3395E+02 -.2935E+01   .9999999 -.0001400 -.0000184
T 8462 19 .1518339E+11   3400006E-01  .3121E+02  .1302E+02   .9999999  .0001234  .0001386
T 8463 19 .1518162E+11   3400014E-01 -.3970E+01  .8494E+01   .9999999 -.0000968  .0000944
T 8464 19 .1518538E+11   3400006E-01 -.3783E+02 -.3727E+02   .9999999 -.0001804 -.0002226
T 8465 19 .1518277E+11   3400019E-01  .1588E+02 -.3975E+01   .9999999  .0001482 -.0001137
T 8466 19 .1518273E+11   3400018E-01 -.1434E+02  .5281E+02   .9999999  .0000975  .0002594
T 8467 19 .1518326E+11   3400016E-01 -.3274E+01  .1428E+02   .9999999  .0000681  .0001750
T 8468 19 .1518383E+11   3400004E-01  .2130E+02  .1610E+02   .9999999 -.0000034 -.0000254
T 8469 19 .1518335E+11   3400020E-01 -.9502E+00 -.9923E+00   .9999999  .0000253 -.0000125
T 8470 19 .1518291E+11   3400013E-01  .2298E+02 -.1903E+02   .9999999  .0001539 -.0002300
T 8471 19 .1518150E+11   3400018E-01  .7347E+02  .4894E+02   .9999999  .0004124  .0003088
T 8472 19 .1518250E+11   3400015E-01  .6839E+00 -.4881E+02   .9999999  .0000561 -.0001974
T 8473 19 .1518301E+11   3400022E-01  .6474E+01 -.1239E+02   .9999999  .0001264  .0000459
T 8474 19 .1518368E+11   3400010E-01 -.1566E+02 -.4281E+02   .9999999 -.0000998 -.0003899
T 8475 19 .1518212E+11   3400016E-01  .3104E+01 -.3052E+00   .9999999  .0002593  .0001022
T 8476 19 .1518157E+11   3400010E-01  .2337E+02 -.2385E+02   .9999999  .0002049 -.0000595
T 8477 19 .1518292E+11   3400007E-01 -.3605E+02 -.2452E+02   .9999999 -.0003426 -.0002289
T 8478 19 .1518086E+11   3400001E-01  .1863E+02  .5699E+02   .9999999  .0001205  .0003227
T 8479 19 .1518228E+11   3400021E-01  .7547E+01 -.2819E+02   .9999999  .0001585 -.0000956
T 8480 19 .1518253E+11   3400012E-01  .6202E+02  .3243E+02   .9999999  .0005045  .0001623
T 8481 19 .1518438E+11   3400017E-01 -.2589E+02 -.1508E+02   .9999999 -.0002794 -.0001029
T 8482 19 .1518144E+11   3400004E-01 -.4488E+02  .6264E+02   .9999999 -.0001977  .0003625
T 8483 19 .1518108E+11   3400008E-01  .1263E+02  .3020E+02   .9999999  .0003638  .0002240
T 8484 19 .1518349E+11   3400007E-01 -.1398E+02  .8633E+01   .9999999 -.0000466  .0001512
T 8485 19 .1518419E+11   3400019E-01 -.1830E+02  .1244E+02   .9999999 -.0001120  .0001324
T 8486 19 .1518171E+11   3400018E-01  .8170E+01  .8300E+01   .9999999  .0001651 -.0000319
T 8487 19 .1518110E+11   3400009E-01 -.7094E+00  .3877E+01   .9999999  .0001851  .0002461
T 8488 19 .1518421E+11   3400020E-01 -.5835E+02  .4637E+02   .9999999 -.0004284  .0001881
T 8489 19 .1518167E+11   3400001E-01 -.6506E+01 -.6622E+02   .9999996 -.0000070 -.0008820
T 8490 19 .1518218E+11   3400022E-01 -.2913E+02  .1476E+02   .9999999 -.0001346  .0000747
T 8491 19 .1518349E+11   3400002E-01  .1376E+02  .1426E+00   .9999999  .0003752  .0003040
T 8492 19 .1518186E+11   3400019E-01  .1564E+02  .1438E+02   .9999999  .0000084  .0000828
T 8493 19 .1518284E+11   3400022E-01  .1283E+02 -.7721E+01   .9999999  .0002246 -.0001285
T 8494 19 .1518206E+11   3400016E-01 -.2422E+02 -.2111E+02   .9999999 -.0001621 -.0001615
T 8495 19 .1518546E+11   3400017E-01 -.3596E+02 -.1564E+02   .9999999 -.0002764 -.0001681
T 8496 19 .1518185E+11   3400009E-01  .2580E+02  .3999E+02   .9999999  .0002073  .0002708
T 8497 19 .1518303E+11   3400007E-01  .2130E+01 -.1472E+00   .9999999 -.0001470  .0000516
T 8498 19 .1518202E+11   3400012E-01 -.2841E+02 -.3804E+02   .9999999 -.0001854 -.0002349
T 8499 19 .1518342E+11   3400015E-01  .2878E+02  .7338E+02   .9999999  .0003146  .0002651
T 8500 19 .1518493E+11   3400003E-01  .3401E+02 -.1178E+02   .9999999  .0002173 -.0000626
T 8501 19 .1518267E+11   3400011E-01  .2160E+01  .1076E+02   .9999999  .0000481  .0002572
T 8502 19 .1518459E+11   3400007E-01 -.1386E+02  .5263E+02   .9999999 -.0001424  .0003240
T 8503 19 .1518274E+11   3400005E-01 -.1105E+02  .4336E+02   .9999999 -.0001403  .0003320
T 8504 19 .1518344E+11   3400000E-01  .1985E+02 -.1508E+02   .9999999 -.0001224  .0000359
T 8505 19 .1518327E+11   3400015E-01  .1678E+02 -.1690E+02   .9999999  .0002287  .0000839
T 8506 19 .1518414E+11   3400013E-01 -.3282E+02 -.1990E+02   .9999999 -.0002130 -.0001003
T 8507 19 .1518367E+11   3400006E-01 -.2761E+02 -.5433E+02   .9999996 -.0006152 -.0006472
T 8508 19 .1518237E+11   3400014E-01  .3811E+02 -.6392E+02   .9999999  .0002615 -.0004377
T 8509 19 .1518084E+11   3400014E-01 -.3680E+02  .1764E+01   .9999999 -.0002601 -.0000726
T 8510 19 .1518304E+11   3400019E-01 -.9910E+01  .1604E+02   .9999999 -.0002136 -.0000504
T 8511 19 .1518182E+11   3400004E-01  .1029E+01  .2082E+02   .9999999  .0000392  .0002491
T 8512 19 .1518435E+11   3400015E-01 -.4563E+02  .1710E+02   .9999999 -.0002365  .0001725
T 8513 19 .1518409E+11   3400014E-01  .8265E+01  .2141E+02   .9999999  .0000337  .0000929
T 8514 19 .1518268E+11   3400022E-01  .1722E+02  .2899E+02   .9999999  .0001422  .0001687
T 8515 19 .1518108E+11   3400015E-01  .1168E+02  .2361E+02   .9999999 -.0000041  .0003582
T 8516 19 .1518165E+11   3400017E-01 -.3950E+02 -.1359E+02   .9999999 -.0003191 -.0000626
T 8517 19 .1518288E+11   3400003E-01  .7817E+02 -.9231E+02   .9999997  .0003629 -.0006639
T 8518 19 .1518408E+11   3400002E-01  .3799E+02 -.2023E+02   .9999999  .0002767 -.0004273
T 8519 19 .1518318E+11   3400006E-01 -.2031E+02  .4984E+02   .9999999 -.0000287  .0004200
T 8520 19 .1518536E+11   3400007E-01 -.2717E+02 -.2453E+02   .9999999 -.0002613 -.0002101
T 8521 19 .1518399E+11   3400016E-01  .1676E+01  .7921E+01   .9999999  .0000057  .0003374
T 8522 19 .1518402E+11   3400009E-01 -.1321E+02  .1970E+02   .9999999  .0000533  .0000308
T 8523 19 .1518325E+11   3400000E-01  .2823E+02 -.5105E+02   .9999999  .0001346 -.0003384
T 8524 19 .1518249E+11   3400018E-01 -.5138E+01  .2604E+02   .9999999  .0000799  .0000768
T 8525 19 .1518124E+11   3400017E-01 -.1705E+02  .1266E+02   .9999999 -.0002299  .0000389
T 8526 19 .1518302E+11   3400009E-01 -.1384E+02 -.1488E+02   .9999999 -.0000765 -.0001193
T 8527 19 .1518144E+11   3400011E-01 -.2655E+02 -.6364E+02   .9999998 -.0003260 -.0004950
T 8528 19 .1518332E+11   3400016E-01  .5893E+02  .2999E+02   .9999999  .0003990 -.0000556
T 8529 19 .1518366E+11   3400014E-01 -.1392E+02  .8611E+02   .9999998  .0000569  .0006410
T 8530 19 .1518243E+11   3400002E-01 -.3522E+01 -.1945E+02   .9999999 -.0000828 -.0001952
T 8531 19 .1518413E+11   3400022E-01  .1756E+02 -.9052E+01   .9999999  .0000877  .0000053
T 8532 19 .1518394E+11   3400016E-01  .7856E+00 -.1657E+02   .9999999 -.0000971 -.0000454
T 8533 19 .1518190E+11   3400022E-01  .1171E+02 -.8347E+01   .9999999 -.0001424 -.0002016
T 8534 19 .1518313E+11   3400012E-01 -.5925E+00 -.8717E+01   .9999999 -.0000118 -.0000669
T 8535 19 .1518185E+11   3400014E-01  .3593E+02  .1945E+02   .9999999  .0001930 -.0000701
T 8536 19 .1518173E+11   3400021E-01 -.6258E+01 -.1476E+02   .9999999  .0000282 -.0001587
T 8537 19 .1518364E+11   3400017E-01 -.2957E+02  .4757E+02   .9999999 -.0001669  .0003665
T 8538 19 .1518274E+11   3400008E-01  .2750E+02  .1354E+02   .9999999  .0002450 -.0001526
T 8539 19 .1518212E+11   3400022E-01 -.3588E+02  .5269E+01   .9999999 -.0003702 -.0000656
T 8540 19 .1518357E+11   3400009E-01  .2112E+02  .2988E+02   .9999999  .0001618  .0003032
T 8541 19 .1518394E+11   3400018E-01 -.1172E+02  .3736E+02   .9999999 -.0002129  .0002575
T 8542 19 .1518116E+11   3400013E-01  .1678E+02  .4129E+02   .9999999 -.0000252  .0002583
T 8543 19 .1518391E+11   3400021E-01 -.2770E+02  .3008E+02   .9999999  .0000544  .0001535
T 8544 19 .1518195E+11   3400012E-01  .1029E+01 -.1140E+02   .9999999  .0000469 -.0002468
T 8545 19 .1518368E+11   3400012E-01 -.3137E+01  .5146E+01   .9999999  .0000524 -.0001650
T 8546 19 .1518210E+11   3400007E-01 -.3901E+02 -.4370E+02   .9999998 -.0003674 -.0004342
T 8547 19 .1518352E+11   3400012E-01 -.1457E+02 -.4268E+01   .9999999 -.0002000  .0001245
T 8548 19 .1518233E+11   3400012E-01 -.1139E+02 -.2017E+02   .9999999 -.0002712 -.0002045
T 8549 19 .1518208E+11   3400009E-01 -.1800E+02  .3393E+02   .9999999 -.0003358 -.0000180
T 8550 19 .1518192E+11   3400011E-01  .4260E+01  .1860E+00   .9999999  .0001598 -.0000324
T 8551 19 .1518237E+11   3400002E-01 -.2205E+02  .1915E+02   .9999999 -.0002924  .0000770
T 8552 19 .1518485E+11   3400002E-01 -.1900E+02  .3512E+02   .9999999  .0000244  .0003268
T 8553 19 .1518188E+11   3400009E-01 -.5746E+01 -.4976E+02   .9999999 -.0003126 -.0001142
T 8554 19 .1518349E+11   3400015E-01  .4564E+00 -.9498E+00   .9999999 -.0000038  .0000520
T 8555 19 .1518228E+11   3400017E-01  .8648E+02  .3465E+02   .9999998  .0005706  .0003378
T 8556 19 .1518298E+11   3400003E-01  .1059E+03  .7360E+01   .9999996  .0008261 -.0001378
